"","color","congruency","rt","acc","sub"
"566","blue","incongruent",0.755270156063489,TRUE,5
"567","red","congruent",0.525209316132532,TRUE,5
"568","red","neutral",0.494857243456863,TRUE,5
"569","green","neutral",0.600439967491184,TRUE,5
"570","green","incongruent",0.975531002392017,TRUE,5
"571","blue","neutral",0.440034988980187,TRUE,5
"572","blue","incongruent",0.489878103031515,TRUE,5
"573","blue","incongruent",0.365006045309201,TRUE,5
"574","blue","neutral",0.40547744919968,TRUE,5
"575","green","incongruent",0.525018660920978,TRUE,5
"576","green","neutral",0.460043128339748,TRUE,5
"577","red","neutral",0.460604830957891,TRUE,5
"578","green","congruent",0.469999040802577,TRUE,5
"579","red","congruent",0.415249811614558,FALSE,5
"580","blue","congruent",0.670048855890855,TRUE,5
"581","green","neutral",0.600580886559328,TRUE,5
"582","blue","neutral",0.505097362445667,TRUE,5
"583","red","congruent",0.365490775327999,TRUE,5
"584","blue","neutral",0.785499072579114,TRUE,5
"585","red","incongruent",0.580470906528717,TRUE,5
"586","green","neutral",0.649942033711341,TRUE,5
"587","green","congruent",0.490427568980522,TRUE,5
"588","red","neutral",0.615391599092618,TRUE,5
"589","green","congruent",0.575232822380713,TRUE,5
"590","green","incongruent",0.564776785378854,TRUE,5
"591","green","congruent",0.575617685382895,TRUE,5
"592","red","incongruent",0.704819550566754,TRUE,5
"593","red","incongruent",0.440285248616419,TRUE,5
"594","green","congruent",0.539920161651025,TRUE,5
"595","red","neutral",0.480353237131567,TRUE,5
"596","red","incongruent",0.61540107264409,TRUE,5
"597","green","incongruent",0.654855254011636,TRUE,5
"598","red","incongruent",0.725327025002116,TRUE,5
"599","red","neutral",0.835117189797529,TRUE,5
"600","blue","congruent",1.18497265893893,FALSE,5
"601","red","incongruent",0.770524151830614,TRUE,5
"602","green","incongruent",0.534865627549152,TRUE,5
"603","red","incongruent",0.634824220236624,TRUE,5
"604","green","congruent",0.580556957949739,TRUE,5
"605","green","congruent",0.575248611630741,TRUE,5
"606","green","neutral",0.500245720224484,TRUE,5
"607","red","neutral",0.85980407907482,TRUE,5
"608","green","neutral",0.595533457621059,TRUE,5
"609","red","neutral",0.524679192016265,TRUE,5
"610","blue","incongruent",0.626481574536228,TRUE,5
"611","red","congruent",0.475011733387873,TRUE,5
"612","blue","neutral",0.675433780077583,TRUE,5
"613","red","incongruent",0.515059195877257,TRUE,5
"614","blue","neutral",0.550263700235519,TRUE,5
"615","green","congruent",0.765359092971266,TRUE,5
"616","blue","congruent",0.509926110251399,TRUE,5
"617","red","incongruent",0.480702574319366,TRUE,5
"618","blue","congruent",0.719664209989787,TRUE,5
"619","blue","incongruent",0.434899534966462,TRUE,5
"620","red","neutral",0.744883591771213,TRUE,5
"621","blue","congruent",0.339955213788926,TRUE,5
"622","green","congruent",0.465443052315095,TRUE,5
"623","red","congruent",0.555635993019678,TRUE,5
"624","green","congruent",0.635610919687679,TRUE,5
"625","blue","neutral",0.595260698302809,FALSE,5
"626","green","neutral",0.789671776989053,TRUE,5
"627","red","congruent",0.56048329319492,TRUE,5
"628","blue","incongruent",0.91504751183129,TRUE,5
"629","blue","incongruent",0.459761684935074,TRUE,5
"630","red","neutral",0.75489318768814,TRUE,5
"631","green","incongruent",0.66489998101315,TRUE,5
"632","red","incongruent",0.695143107854165,TRUE,5
"633","blue","incongruent",0.700076459450429,TRUE,5
"634","blue","incongruent",0.440589586434726,TRUE,5
"635","green","congruent",0.585440968132389,TRUE,5
"636","red","incongruent",0.815812066857688,TRUE,5
"637","green","incongruent",0.644908815098461,TRUE,5
"638","red","congruent",0.504801313982171,TRUE,5
"639","green","neutral",0.704986916633061,TRUE,5
"640","green","incongruent",0.499701780514442,TRUE,5
"641","blue","congruent",0.385592860733595,TRUE,5
"642","green","incongruent",0.600821277910654,TRUE,5
"643","green","neutral",0.385495756834644,TRUE,5
"644","blue","congruent",0.585016632003317,TRUE,5
"645","red","incongruent",0.615127918594226,TRUE,5
"646","blue","neutral",0.640057962342325,TRUE,5
"647","red","congruent",0.525058923512915,TRUE,5
"648","red","incongruent",0.565657430875945,TRUE,5
"649","green","incongruent",0.614930158219067,TRUE,5
"650","red","neutral",1.07058269047957,TRUE,5
"651","green","incongruent",0.679632931483866,TRUE,5
"652","green","congruent",0.674753263341699,TRUE,5
"653","blue","incongruent",0.600441941147437,TRUE,5
"654","red","congruent",0.90065521446013,TRUE,5
"655","red","congruent",0.389805038270424,TRUE,5
"656","green","neutral",0.630639279157549,TRUE,5
"657","red","incongruent",0.594823336039553,TRUE,5
"658","blue","congruent",0.630725725308366,TRUE,5
"659","blue","neutral",0.44544636016326,TRUE,5
"660","green","congruent",0.624700546977692,TRUE,5
"661","green","congruent",0.445639778492477,TRUE,5
"662","blue","neutral",0.609649443094895,TRUE,5
"663","red","congruent",0.335568565022186,TRUE,5
"664","blue","incongruent",1.37051452038759,TRUE,5
"665","blue","congruent",0.425077436409993,TRUE,5
"666","red","neutral",0.570415127049273,TRUE,5
"667","green","incongruent",0.520267280446205,TRUE,5
"668","green","neutral",0.419846457425592,TRUE,5
"669","blue","incongruent",0.644983024581961,TRUE,5
"670","red","neutral",0.530370032947758,TRUE,5
"671","green","congruent",0.980351855572735,TRUE,5
"672","green","neutral",0.509908347343298,TRUE,5
"673","blue","incongruent",0.795310118661291,TRUE,5
"674","blue","neutral",0.665313659399544,TRUE,5
"675","green","incongruent",0.594834388515665,TRUE,5
"676","red","incongruent",2.50585581780535,TRUE,6
"677","red","neutral",0.708089357371819,TRUE,6
"678","red","neutral",0.330172994318218,TRUE,6
"679","green","neutral",0.696609033472214,TRUE,6
"680","red","incongruent",0.544931707783007,TRUE,6
"681","blue","congruent",0.512767932776001,TRUE,6
"682","blue","congruent",0.355072160569762,TRUE,6
"683","red","congruent",0.526526637556685,TRUE,6
"684","green","incongruent",0.800910878676632,TRUE,6
"685","red","neutral",0.502501797994682,TRUE,6
"686","red","neutral",0.320391193102637,TRUE,6
"687","green","neutral",0.777779312838447,TRUE,6
"688","green","congruent",0.359865760261641,TRUE,6
"689","blue","neutral",0.395373686832272,TRUE,6
"690","green","incongruent",0.544649081187231,TRUE,6
"691","green","neutral",0.410438158064039,TRUE,6
"692","red","neutral",0.540231659073356,TRUE,6
"693","green","incongruent",0.424699353985034,TRUE,6
"694","red","incongruent",0.610159636659091,TRUE,6
"695","blue","congruent",0.394633963032788,TRUE,6
"696","green","congruent",0.730396332485725,TRUE,6
"697","blue","incongruent",0.699874633789364,TRUE,6
"698","red","incongruent",0.570083106429479,FALSE,6
"699","red","incongruent",0.544440663809382,TRUE,6
"700","red","incongruent",0.450423110960969,TRUE,6
"701","red","neutral",0.369731244212289,TRUE,6
"702","red","neutral",0.349724360123219,TRUE,6
"703","green","incongruent",0.835075539457648,TRUE,6
"704","blue","incongruent",0.580101745574552,TRUE,6
"705","red","neutral",0.589870915433949,TRUE,6
"706","red","congruent",0.340626231063766,TRUE,6
"707","blue","neutral",0.454634089346314,TRUE,6
"708","green","incongruent",0.325302422299387,FALSE,6
"709","red","congruent",0.520340430839724,TRUE,6
"710","blue","incongruent",0.820418034734644,TRUE,6
"711","blue","neutral",0.479635095907611,TRUE,6
"712","red","incongruent",0.389699444772987,TRUE,6
"713","red","congruent",0.344975759637919,TRUE,6
"714","green","incongruent",0.444841235693957,TRUE,6
"715","blue","neutral",1.64956552081844,TRUE,6
"716","blue","neutral",0.524697854011492,TRUE,6
"717","blue","congruent",0.415062023906444,TRUE,6
"718","green","congruent",0.499865002380261,TRUE,6
"719","blue","neutral",0.635426296431092,TRUE,6
"720","blue","congruent",0.415007551182612,TRUE,6
"721","blue","congruent",0.610718574172552,TRUE,6
"722","green","congruent",0.564854514407216,TRUE,6
"723","green","congruent",0.420194301837341,TRUE,6
"724","blue","neutral",0.465639553197434,TRUE,6
"725","blue","incongruent",0.345625879754266,TRUE,6
"726","blue","congruent",0.329844579056157,TRUE,6
"727","green","neutral",0.495147980285651,TRUE,6
"728","green","neutral",0.320543953567153,TRUE,6
"729","green","congruent",0.350260008573514,TRUE,6
"730","green","congruent",0.364986591025854,TRUE,6
"731","red","congruent",0.51058507652624,TRUE,6
"732","red","congruent",0.350368164561246,TRUE,6
"733","red","neutral",0.250535056355602,TRUE,6
"734","red","incongruent",0.375358908145586,TRUE,6
"735","red","congruent",1.09017801528239,TRUE,6
"736","red","neutral",0.330374701288179,TRUE,6
"737","red","congruent",0.270533256387239,TRUE,6
"738","blue","congruent",1.00075393407542,TRUE,6
"739","blue","incongruent",0.370216367237731,TRUE,6
"740","blue","incongruent",0.345045626827073,TRUE,6
"741","green","incongruent",0.494843248816437,TRUE,6
"742","red","neutral",0.580644893892668,TRUE,6
"743","green","incongruent",0.660077177586572,TRUE,6
"744","green","neutral",0.505097146971366,TRUE,6
"745","blue","neutral",0.704723100934871,TRUE,6
"746","green","incongruent",0.570603360414452,TRUE,6
"747","blue","incongruent",0.532843894594407,TRUE,6
"748","green","neutral",0.520087803715001,TRUE,6
"749","green","incongruent",0.600123629399263,TRUE,6
"750","red","congruent",0.495579420047079,TRUE,6
"751","blue","neutral",0.604824862298415,TRUE,6
"752","green","congruent",0.335517242196033,TRUE,6
"753","red","congruent",0.490616481235634,TRUE,6
"754","red","incongruent",0.570335733554202,TRUE,6
"755","blue","congruent",1.25012098470893,TRUE,6
"756","red","neutral",0.465333637538606,TRUE,6
"757","green","congruent",0.434626021067515,TRUE,6
"758","red","congruent",0.465161930039699,TRUE,6
"759","blue","congruent",0.345302595980456,TRUE,6
"760","green","congruent",0.495021666723233,TRUE,6
"761","blue","incongruent",0.910322502208601,TRUE,6
"762","green","neutral",0.67994353783763,TRUE,6
"763","blue","incongruent",0.359754446434749,TRUE,6
"764","blue","congruent",0.410200530674842,TRUE,6
"765","blue","incongruent",1.05489074271588,TRUE,6
"766","red","incongruent",0.569833637143688,TRUE,6
"767","green","incongruent",1.04512867799428,TRUE,6
"768","red","incongruent",0.435942445225351,TRUE,6
"769","blue","congruent",0.440092240478862,TRUE,6
"770","red","incongruent",1.1654956346822,TRUE,6
"771","blue","congruent",0.515298940781804,TRUE,6
"772","blue","neutral",0.565106352072235,TRUE,6
"773","blue","congruent",0.355674518370279,TRUE,6
"774","green","congruent",0.474726235090088,TRUE,6
"775","red","congruent",0.520321878535242,TRUE,6
"776","red","incongruent",0.494736277018319,TRUE,6
"777","blue","neutral",0.519607417448128,TRUE,6
"778","blue","neutral",0.3355815831668,TRUE,6
"779","blue","incongruent",0.35976155157266,TRUE,6
"780","red","congruent",0.544858288024898,TRUE,6
"781","red","neutral",0.41475729243723,TRUE,6
"782","green","incongruent",0.405094699646042,TRUE,6
"783","green","neutral",0.360020494375476,TRUE,6
"784","green","neutral",0.295193611059972,TRUE,6
"785","red","congruent",0.389700628962601,FALSE,6
"786","red","incongruent",0.889727470594607,TRUE,6
"787","green","neutral",0.710164452363529,TRUE,6
"788","green","neutral",0.340179002107106,TRUE,6
"789","blue","neutral",0.399707426211194,TRUE,6
"790","red","neutral",0.495461395812185,TRUE,6
"791","blue","incongruent",0.835415401886394,TRUE,6
"792","green","neutral",0.390094964115065,TRUE,6
"793","red","incongruent",0.489933203809301,TRUE,6
"794","green","congruent",0.490355564783385,TRUE,6
"795","blue","incongruent",1.12559318033084,TRUE,6
"796","blue","incongruent",0.340260711192627,TRUE,6
"797","green","neutral",0.44479821013681,FALSE,6
"798","green","incongruent",0.449813648022541,TRUE,6
"799","blue","neutral",0.444891761118924,TRUE,6
"800","green","congruent",0.455095923308704,TRUE,6
"801","blue","congruent",0.484984475273791,TRUE,6
"802","green","incongruent",0.399930448594773,TRUE,6
"803","blue","neutral",0.324830720089949,TRUE,6
"804","green","incongruent",0.440726571399864,TRUE,6
"805","red","congruent",0.525034558601192,TRUE,6
"806","green","congruent",0.29006488569803,TRUE,6
"807","red","neutral",0.835018303624679,TRUE,6
"808","green","congruent",0.359915101496881,TRUE,6
"809","blue","incongruent",0.585504413474837,TRUE,6
"810","green","neutral",0.505345826797338,TRUE,6
"811","red","incongruent",3.9359875011296,TRUE,7
"812","red","neutral",0.915744731578343,TRUE,7
"813","red","congruent",0.514984709962846,TRUE,7
"814","green","congruent",1.17585535984199,TRUE,7
"815","green","neutral",0.865224254534041,TRUE,7
"816","green","congruent",0.65482450305899,TRUE,7
"817","blue","incongruent",0.645269167413971,TRUE,7
"818","green","neutral",0.674678853959449,TRUE,7
"819","red","congruent",0.735249663587638,TRUE,7
"820","green","congruent",0.820080060030705,TRUE,7
"821","red","incongruent",0.87564445325097,FALSE,7
"822","green","neutral",0.660068154841611,TRUE,7
"823","green","congruent",0.710564553087352,TRUE,7
"824","blue","congruent",0.624759952142085,TRUE,7
"825","blue","incongruent",0.585496905479886,TRUE,7
"826","blue","congruent",0.514630633204433,TRUE,7
"827","green","congruent",0.775516519831399,TRUE,7
"828","green","neutral",0.780499252176014,TRUE,7
"829","green","congruent",0.470549853178454,TRUE,7
"830","blue","congruent",0.524971490307507,TRUE,7
"831","blue","congruent",0.645342982747934,TRUE,7
"832","red","neutral",0.650289794260971,TRUE,7
"833","green","neutral",0.704694063076204,TRUE,7
"834","blue","congruent",0.784881988229245,TRUE,7
"835","blue","incongruent",0.589740695025284,TRUE,7
"836","blue","congruent",0.505030297838857,TRUE,7
"837","blue","congruent",0.449924191258106,TRUE,7
"838","red","congruent",0.815486141073052,TRUE,7
"839","green","neutral",0.735316373700698,TRUE,7
"840","green","neutral",1.03008665604284,TRUE,7
"841","red","congruent",0.560389034436412,TRUE,7
"842","red","neutral",0.399789369723294,TRUE,7
"843","blue","congruent",0.514846947657134,TRUE,7
"844","blue","neutral",1.01545740440815,TRUE,7
"845","blue","incongruent",0.510050924684947,TRUE,7
"846","blue","neutral",0.450284189031663,TRUE,7
"847","red","congruent",0.665465358305482,TRUE,7
"848","red","congruent",0.675256745123079,TRUE,7
"849","blue","congruent",0.450470108935406,TRUE,7
"850","green","neutral",0.425647630862841,TRUE,7
"851","red","incongruent",1.36517353116415,TRUE,7
"852","green","neutral",0.705223796642713,TRUE,7
"853","blue","congruent",0.559813511679749,TRUE,7
"854","red","incongruent",0.755064935782684,TRUE,7
"855","blue","incongruent",0.494777861242255,TRUE,7
"856","green","incongruent",1.23480302161261,TRUE,7
"857","blue","neutral",0.949846625948339,TRUE,7
"858","red","congruent",0.455307579019063,TRUE,7
"859","green","neutral",0.524969911370135,TRUE,7
"860","green","incongruent",0.555546827538819,FALSE,7
"861","blue","congruent",0.635236597879157,TRUE,7
"862","red","neutral",0.675490033153437,TRUE,7
"863","blue","incongruent",0.630453601142108,TRUE,7
"864","red","congruent",0.749970493603541,TRUE,7
"865","blue","neutral",0.775023496565154,TRUE,7
"866","green","neutral",0.645470876693253,TRUE,7
"867","blue","congruent",0.729985880350796,TRUE,7
"868","red","incongruent",0.52488109613023,FALSE,7
"869","blue","neutral",0.665600357471703,TRUE,7
"870","blue","incongruent",1.8450331951899,TRUE,7
"871","blue","incongruent",0.47559929563613,TRUE,7
"872","red","neutral",0.800468865520997,TRUE,7
"873","red","incongruent",0.570032001118307,TRUE,7
"874","green","incongruent",0.85539102587154,TRUE,7
"875","red","incongruent",0.824745031181919,TRUE,7
"876","red","neutral",0.479985189565014,TRUE,7
"877","red","neutral",0.540091396802381,TRUE,7
"878","blue","incongruent",0.469799068348038,TRUE,7
"879","blue","neutral",0.405079205431321,TRUE,7
"880","red","congruent",0.526568190959551,TRUE,7
"881","red","congruent",0.400461207674198,TRUE,7
"882","green","congruent",0.500120196625176,TRUE,7
"883","green","incongruent",0.484951343064495,TRUE,7
"884","blue","congruent",0.665265622698826,TRUE,7
"885","red","incongruent",1.32121432933218,TRUE,7
"886","red","incongruent",0.530499350858918,TRUE,7
"887","red","incongruent",0.535045112221269,TRUE,7
"888","blue","neutral",0.605172046962252,TRUE,7
"889","blue","neutral",0.834819047829114,TRUE,7
"890","red","neutral",0.640291171883291,TRUE,7
"891","red","congruent",0.581118906237862,TRUE,7
"892","blue","incongruent",0.670218355228826,TRUE,7
"893","green","incongruent",0.515179314023044,TRUE,7
"894","red","incongruent",0.60544401896459,TRUE,7
"895","blue","neutral",0.464801730831823,TRUE,7
"896","red","incongruent",0.570087263933601,TRUE,7
"897","red","incongruent",0.430091550749239,TRUE,7
"898","red","incongruent",0.469943935873744,TRUE,7
"899","green","congruent",0.600251287919491,TRUE,7
"900","green","incongruent",1.28051287051221,TRUE,7
"901","blue","congruent",1.13500587562157,TRUE,7
"902","red","neutral",0.644824696479191,TRUE,7
"903","red","congruent",0.930334509773274,TRUE,7
"904","green","congruent",0.61531316845867,TRUE,7
"905","green","congruent",0.490146442515652,TRUE,7
"906","green","incongruent",0.389659695525552,TRUE,7
"907","green","neutral",0.450099058598425,TRUE,7
"908","blue","neutral",0.505153849706403,TRUE,7
"909","red","congruent",0.565234793943091,TRUE,7
"910","red","neutral",0.974813971544791,TRUE,7
"911","blue","incongruent",0.715145051077343,TRUE,7
"912","red","neutral",0.605494544967769,TRUE,7
"913","blue","neutral",0.464975808701638,TRUE,7
"914","red","congruent",0.594730137852821,TRUE,7
"915","blue","neutral",0.339691846642381,TRUE,7
"916","blue","congruent",0.434840995062586,FALSE,7
"917","green","incongruent",0.756700715140141,TRUE,7
"918","green","congruent",1.61549829889191,TRUE,7
"919","green","neutral",0.554761700815106,TRUE,7
"920","red","neutral",0.765225004529384,TRUE,7
"921","blue","neutral",0.490179600205011,TRUE,7
"922","green","incongruent",0.68495655355764,TRUE,7
"923","green","incongruent",0.455175737728496,TRUE,7
"924","green","neutral",0.399808711708829,TRUE,7
"925","green","incongruent",0.500257564197454,TRUE,7
"926","green","incongruent",0.835179045602672,TRUE,7
"927","green","incongruent",0.620425373685066,TRUE,7
"928","red","neutral",0.714827289883942,TRUE,7
"929","green","congruent",0.585452695227104,TRUE,7
"930","green","neutral",1.36523234658944,TRUE,7
"931","green","incongruent",0.624720873436672,TRUE,7
"932","blue","neutral",0.579958781833739,TRUE,7
"933","blue","incongruent",1.03066336300344,TRUE,7
"934","blue","neutral",0.535088927739707,TRUE,7
"935","green","incongruent",0.609857544302031,TRUE,7
"936","red","neutral",0.765287767299014,TRUE,7
"937","green","congruent",0.685578260239708,TRUE,7
"938","blue","incongruent",0.624854293664612,TRUE,7
"939","green","congruent",0.640511433679421,TRUE,7
"940","red","neutral",0.515478917433029,TRUE,7
"941","green","congruent",0.514897473660312,TRUE,7
"942","blue","incongruent",0.700427378936183,TRUE,7
"943","red","congruent",0.540526788847274,TRUE,7
"944","red","incongruent",0.709859162712746,TRUE,7
"945","blue","incongruent",0.724848806856244,TRUE,7
"946","green","congruent",1.15073169942241,TRUE,8
"947","blue","congruent",0.630964782191427,TRUE,8
"948","blue","incongruent",0.610179252838861,TRUE,8
"949","blue","incongruent",0.827580408384279,FALSE,8
"950","red","neutral",0.685654049244704,TRUE,8
"951","green","congruent",0.604514024715854,TRUE,8
"952","red","congruent",0.655006475617824,TRUE,8
"953","blue","congruent",0.690262968110574,TRUE,8
"954","blue","incongruent",0.610637539478375,TRUE,8
"955","red","congruent",0.510050135216261,TRUE,8
"956","red","congruent",0.505172402223252,TRUE,8
"957","green","incongruent",0.565457818879281,TRUE,8
"958","red","congruent",0.630300838929088,TRUE,8
"959","green","incongruent",0.829807105140276,TRUE,8
"960","green","neutral",0.544829393818191,TRUE,8
"961","green","congruent",0.395092819820661,TRUE,8
"962","green","incongruent",0.405569070822821,TRUE,8
"963","red","neutral",0.410498119287922,TRUE,8
"964","red","congruent",0.390426269732302,TRUE,8
"965","red","congruent",0.39071363637629,TRUE,8
"966","green","neutral",0.45995557659046,TRUE,8
"967","green","congruent",0.380482120702709,TRUE,8
"968","red","congruent",0.615636850666874,TRUE,8
"969","green","neutral",0.505315690810903,TRUE,8
"970","blue","neutral",0.495084964606235,TRUE,8
"971","green","incongruent",0.7301441688453,TRUE,8
"972","blue","incongruent",0.515233392635537,TRUE,8
"973","green","incongruent",0.515423259882482,TRUE,8
"974","blue","congruent",0.580873776175281,TRUE,8
"975","green","neutral",0.930432009170431,TRUE,8
"976","blue","congruent",0.49474944036524,TRUE,8
"977","blue","neutral",0.775432836139089,TRUE,8
"978","green","neutral",0.470531300661719,TRUE,8
"979","red","neutral",0.450056032548218,TRUE,8
"980","blue","incongruent",0.465113176273803,FALSE,8
"981","red","congruent",0.515553916969225,TRUE,8
"982","green","neutral",0.510373817425034,TRUE,8
"983","blue","incongruent",0.399867527135029,TRUE,8
"984","blue","congruent",0.429412212845477,TRUE,8
"985","blue","congruent",0.384770515235004,TRUE,8
"986","blue","neutral",0.430190629084223,TRUE,8
"987","red","incongruent",0.595155661537319,TRUE,8
"988","blue","neutral",0.560646401265672,TRUE,8
"989","blue","neutral",0.774894813150581,TRUE,8
"990","red","congruent",0.404838812180969,TRUE,8
"991","red","neutral",0.414867829106811,TRUE,8
"992","green","congruent",0.424992371757753,TRUE,8
"993","blue","neutral",0.495502198867939,TRUE,8
"994","red","neutral",0.420014376226959,TRUE,8
"995","blue","congruent",0.590695162806242,TRUE,8
"996","red","congruent",0.414747435114577,TRUE,8
"997","blue","neutral",0.544763867907704,TRUE,8
"998","blue","neutral",0.385576562881852,TRUE,8
"999","blue","neutral",0.384880646132842,TRUE,8
"1000","red","incongruent",0.720102915153007,TRUE,8
"1001","red","incongruent",0.625251791205983,TRUE,8
"1002","blue","incongruent",0.544958077232877,TRUE,8
"1003","green","incongruent",0.44502277420122,TRUE,8
"1004","red","congruent",0.419941350362706,TRUE,8
"1005","green","incongruent",0.619860114022913,TRUE,8
"1006","blue","neutral",0.439886095441238,TRUE,8
"1007","red","neutral",0.420291874510781,TRUE,8
"1008","blue","neutral",0.440481354918006,TRUE,8
"1009","red","congruent",0.354841752952325,TRUE,8
"1010","red","neutral",0.509873688939024,TRUE,8
"1011","red","neutral",0.43508849353168,TRUE,8
"1012","red","incongruent",0.490334336090314,TRUE,8
"1013","blue","congruent",0.610274383829505,TRUE,8
"1014","green","incongruent",0.585460195180303,TRUE,8
"1015","red","neutral",0.784851988415312,TRUE,8
"1016","green","incongruent",1.01995185029773,TRUE,8
"1017","green","congruent",0.49473246678599,TRUE,8
"1018","red","incongruent",0.484962000892892,TRUE,8
"1019","green","congruent",0.595181714007822,TRUE,8
"1020","blue","congruent",0.432738244908251,TRUE,8
"1021","blue","incongruent",0.79192010259942,TRUE,8
"1022","green","incongruent",0.406256303415034,TRUE,8
"1023","green","congruent",0.605358361599542,TRUE,8
"1024","blue","neutral",0.494803913712644,TRUE,8
"1025","blue","congruent",0.419781877664718,TRUE,8
"1026","red","congruent",0.464740152264881,TRUE,8
"1027","green","congruent",0.544939129981685,TRUE,8
"1028","red","incongruent",0.560509428428531,TRUE,8
"1029","red","incongruent",0.569775423757278,TRUE,8
"1030","green","neutral",0.749764442246146,TRUE,8
"1031","green","neutral",0.519791785498228,TRUE,8
"1032","green","congruent",0.474871405400449,TRUE,8
"1033","green","incongruent",0.425666972848944,TRUE,8
"1034","red","neutral",0.560496796927737,TRUE,8
"1035","green","incongruent",0.635092125088136,TRUE,8
"1036","green","congruent",0.365179057445289,TRUE,8
"1037","blue","incongruent",0.375248337280027,TRUE,8
"1038","red","congruent",0.344863656764232,TRUE,8
"1039","green","incongruent",0.434915994598441,TRUE,8
"1040","red","incongruent",0.595336844627354,TRUE,8
"1041","green","neutral",0.470248276096186,TRUE,8
"1042","red","neutral",0.59995721079099,TRUE,8
"1043","red","incongruent",0.400140288606167,TRUE,8
"1044","green","neutral",0.424927635315953,FALSE,8
"1045","blue","neutral",0.439912542646084,TRUE,8
"1046","green","neutral",0.615188827121756,TRUE,8
"1047","blue","incongruent",0.530355272802922,TRUE,8
"1048","blue","incongruent",0.385439195310255,TRUE,8
"1049","green","neutral",0.370292052141281,TRUE,8
"1050","green","congruent",0.525484645029223,TRUE,8
"1051","blue","incongruent",0.55510393554141,FALSE,8
"1052","red","incongruent",0.404794996662531,TRUE,8
"1053","green","incongruent",0.48527542000727,TRUE,8
"1054","blue","incongruent",0.390273112784712,TRUE,8
"1055","red","neutral",0.550822251493969,TRUE,8
"1056","green","neutral",0.740001871041045,TRUE,8
"1057","red","incongruent",0.910113845348519,TRUE,8
"1058","blue","congruent",0.414885592154974,TRUE,8
"1059","blue","incongruent",0.490657623564744,TRUE,8
"1060","red","incongruent",0.390395480449001,TRUE,8
"1061","red","neutral",0.450497740342939,TRUE,8
"1062","red","incongruent",0.390082850803424,TRUE,8
"1063","red","neutral",0.440312013859852,TRUE,8
"1064","red","neutral",0.460417415839743,TRUE,8
"1065","blue","congruent",0.70053869403705,TRUE,8
"1066","green","congruent",0.495343910373208,TRUE,8
"1067","blue","congruent",0.465703304203203,TRUE,8
"1068","green","neutral",0.495192332363217,TRUE,8
"1069","green","incongruent",0.505563189280224,TRUE,8
"1070","red","congruent",0.480164398983334,TRUE,8
"1071","blue","congruent",0.420517267853711,TRUE,8
"1072","blue","neutral",0.579866808718407,TRUE,8
"1073","blue","incongruent",0.380222780201166,TRUE,8
"1074","blue","neutral",0.460125707117413,TRUE,8
"1075","red","incongruent",0.700625930339584,TRUE,8
"1076","green","neutral",0.455613892914016,TRUE,8
"1077","red","incongruent",0.705205638859866,TRUE,8
"1078","green","congruent",0.56982673922937,TRUE,8
"1079","blue","congruent",0.885459918866331,TRUE,8
"1080","green","congruent",0.495138648484613,TRUE,8
"1081","blue","incongruent",3.77014469722053,TRUE,9
"1082","red","congruent",0.689996561879525,TRUE,9
"1083","green","neutral",0.520095256928471,TRUE,9
"1084","blue","neutral",0.814798455321579,TRUE,9
"1085","green","neutral",0.945105293008965,TRUE,9
"1086","green","neutral",0.500127696082927,TRUE,9
"1087","red","congruent",0.455109204820474,TRUE,9
"1088","green","incongruent",1.00012394611258,FALSE,9
"1089","green","congruent",0.755648133563227,FALSE,9
"1090","red","incongruent",1.13560217876511,TRUE,9
"1091","green","incongruent",0.995105707479524,FALSE,9
"1092","red","incongruent",0.710327671680716,TRUE,9
"1093","green","incongruent",1.10997770153335,TRUE,9
"1094","green","congruent",1.08996632533672,TRUE,9
"1095","green","incongruent",0.750375686984626,TRUE,9
"1096","green","congruent",0.424925957981031,TRUE,9
"1097","red","neutral",0.595101602259092,TRUE,9
"1098","green","incongruent",0.920562778512249,TRUE,9
"1099","blue","congruent",0.575227987821563,TRUE,9
"1100","red","neutral",0.680322449377854,TRUE,9
"1101","blue","incongruent",1.04546888143523,TRUE,9
"1102","green","incongruent",0.825259665129124,FALSE,9
"1103","green","incongruent",0.710755956824869,TRUE,9
"1104","blue","congruent",0.750321213839925,TRUE,9
"1105","red","incongruent",0.980213621514849,TRUE,9
"1106","green","congruent",0.780030386536964,TRUE,9
"1107","green","incongruent",0.455228414124576,TRUE,9
"1108","green","congruent",0.380229173984844,TRUE,9
"1109","green","congruent",0.30501440972148,TRUE,9
"1110","red","neutral",0.770378379063914,TRUE,9
"1111","green","congruent",0.580464513725019,TRUE,9
"1112","red","neutral",0.680014557758113,TRUE,9
"1113","blue","neutral",0.5907867775677,TRUE,9
"1114","blue","congruent",0.69061313457496,FALSE,9
"1115","red","congruent",0.760037562780781,TRUE,9
"1116","red","congruent",0.839976489718538,TRUE,9
"1117","green","neutral",0.575185751411482,TRUE,9
"1118","green","neutral",0.425610819467693,TRUE,9
"1119","blue","congruent",0.8253828217712,TRUE,9
"1120","green","incongruent",0.840240171251935,TRUE,9
"1121","red","congruent",0.540518734211219,TRUE,9
"1122","blue","congruent",0.655566384390113,TRUE,9
"1123","red","neutral",0.535333128864295,TRUE,9
"1124","blue","incongruent",0.835589428897947,TRUE,9
"1125","green","congruent",0.550066137482645,TRUE,9
"1126","green","incongruent",1.50559198281553,TRUE,9
